order_id,created_at,buyerEmail,buyerPhone,customerId,line_items,totalAmount,currencyCode,state,address_line1,address_city,address_country,email,phone,cust_id,items,amount,ccy,order_ts,geo_region,shipping_address_line1,shipping_address_city,shipping_address_country,shipping_address,address,orderRef,created,total,currency,region,shippingAddress,customer_id,customer_email,customer_phone,shippingAddress_line1,shippingAddress_city,shippingAddress_country
ORD-000354,2023-07-20 21:11:01+00:00,,+2348013405363,,"[{'sku': 'SKU-0012', 'quantity': 2, 'unit_price': 10000}, {'sku': 'SKU-0136', 'quantity': 2, 'unit_price': 7000}]",34000.0,NGN,Lagos,58 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0079', 'qty': 1, 'price': 12000}, {'sku': 'SKU-0007', 'qty': 2, 'price': 7500}, {'sku': 'SKU-0206', 'qty': 1, 'price': 25500}]",,,,,,,,,,ORD-000355,2023-03-18 11:01,52500.0,NGN,Abuja,,,user698@example.com,+2348079749603,242 Alausa Rd,Abuja,NG
,,,,,,,,,,,,user885@example.com,,,"[{'sku': 'SKU-0148', 'qty': 1, 'price': 1500}, {'sku': 'SKU-0015', 'qty': 1, 'price': 10000}, {'sku': 'SKU-0080', 'qty': 3, 'price': 1500}, {'sku': 'SKU-0200', 'qty': 1, 'price': 12000}]",29.08,USD,1687245807.0,Lagos,,,,,,,,,,,,,,,,,
ORD-000357,2023-02-07 05:12:09+00:00,,,CUST-00198,"[{'sku': 'SKU-0059', 'quantity': 3, 'unit_price': 4000}, {'sku': 'SKU-0116', 'quantity': 2, 'unit_price': 13000}, {'sku': 'SKU-0203', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0086', 'quantity': 3, 'unit_price': 4000}]",55000.0,NGN,PH,152 Garki Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0090', 'qty': 2, 'price': 7500}, {'sku': 'SKU-0185', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0047', 'qty': 1, 'price': 12200}]",,,,,,,,,,ORD-000358,2023-09-05 12:39,37700.0,NGN,PH,,,user893@pulse.africa,+2348082631078,38 Wuse Rd,PH,NG
ORD-000359,2023-04-24 00:54:45+00:00,user865@pulse.africa,+2348036893461,CUST-00573,"[{'sku': 'SKU-0132', 'quantity': 3, 'unit_price': 9200}]",27600.0,NGN,Kano,52 Alausa Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user679@shop.ng,+2348034728879,CUST-00219,"[{'sku': 'SKU-0177', 'qty': 2, 'price': 2000}, {'sku': 'SKU-0157', 'qty': 2, 'price': 2500}, {'sku': 'SKU-0084', 'qty': 1, 'price': 2500}, {'sku': 'SKU-0116', 'qty': 1, 'price': 13000}, {'sku': 'SKU-0056', 'qty': 1, 'price': 25200}]",49700.0,NGN,1688493884.0,Kaduna,2 Sabon Gari Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user1136@mail.com,,,"[{'productSku': 'SKU-0112', 'qty': 1, 'price': 25500}, {'productSku': 'SKU-0011', 'qty': 1, 'price': 25200}, {'productSku': 'SKU-0050', 'qty': 2, 'price': 9200}]",69100.0,NGN,1676396311.0,Abuja,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0167', 'qty': 1, 'price': 9500}, {'sku': 'SKU-0053', 'qty': 2, 'price': 19000}, {'sku': 'SKU-0061', 'qty': 2, 'price': 3000}, {'sku': 'SKU-0169', 'qty': 1, 'price': 10000}]",,,,,,,,,,ORD-000362,2023-11-19 21:38,73.33,USD,Abuja,,,user268@mail.com,+2348060760544,82 GRA Rd,Abuja,NG
,,,,,,,,,,,,,+2348096580039,CUST-00630,"[{'sku': 'SKU-0150', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0202', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0063', 'qty': 1, 'price': 25500}, {'sku': 'SKU-0032', 'qty': 3, 'price': 13000}, {'sku': 'SKU-0053', 'qty': 3, 'price': 18000}]",135500.0,NGN,1680736924.0,Lagos,96 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user871@shop.ng,+2348060211839,,"[{'productSku': 'SKU-0183', 'qty': 2, 'price': 19000}, {'productSku': 'SKU-0068', 'qty': 3, 'price': 13000}, {'productSku': 'SKU-0163', 'qty': 3, 'price': 9000}, {'productSku': 'SKU-0053', 'qty': 1, 'price': 18200}]",122200.0,NGN,1685076488.0,PH,,,,"22 Garki Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user736@example.com,+2348077345747,,"[{'productSku': 'SKU-0010', 'qty': 2, 'price': 18500}, {'productSku': 'SKU-0109', 'qty': 2, 'price': 3500}, {'productSku': 'SKU-0110', 'qty': 2, 'price': 18500}, {'productSku': 'SKU-0205', 'qty': 2, 'price': 7000}, {'productSku': 'SKU-0069', 'qty': 2, 'price': 9000}]",113000.0,NGN,1684328097.0,Abuja,,,,"165 Alausa Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0009', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0085', 'qty': 1, 'price': 25500}, {'sku': 'SKU-0064', 'qty': 2, 'price': 9500}]",,,,,,,,,,ORD-000366,2023-02-16 01:19,64600.0,NGN,Lagos,"211 Sabon Gari Rd, Lagos",CUST-00142,user1467@pulse.africa,,,,
ORD-000367,2023-06-07 13:56:35+00:00,user972@mail.com,+2348084170763,,"[{'sku': 'SKU-0120', 'quantity': 3, 'unit_price': 18200}]",60.13,USD,PH,185 Wuse Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0197', 'qty': 3, 'price': 5000}, {'sku': 'SKU-0053', 'qty': 2, 'price': 19000}, {'sku': 'SKU-0218', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0095', 'qty': 1, 'price': 2700}]",,,,,,,,,,ORD-000368,2023-05-02 14:04,63200.0,NGN,Abuja,,CUST-00512,user727@pulse.africa,+2348067139083,104 GRA Rd,Abuja,NG
,,,,,,,,,,,,user801@shop.ng,+2348062430296,CUST-00623,"[{'sku': 'SKU-0035', 'qty': 1, 'price': 9500}]",9500.0,NGN,1673310999.0,PH,,,,,,,,,,,,,,,,,
ORD-000370,2023-08-10 04:15:52+00:00,user791@pulse.africa,+2348049071522,,"[{'sku': 'SKU-0023', 'quantity': 1, 'unit_price': 2500}, {'sku': 'SKU-0172', 'quantity': 3, 'unit_price': 9200}, {'sku': 'SKU-0008', 'quantity': 3, 'unit_price': 2500}]",37600.0,NGN,Kaduna,18 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user422@pulse.africa,+2348099226958,CUST-00212,"[{'productSku': 'SKU-0105', 'qty': 2, 'price': 4200}, {'productSku': 'SKU-0028', 'qty': 1, 'price': 7500}, {'productSku': 'SKU-0122', 'qty': 3, 'price': 6500}]",35400.0,NGN,1672901878.0,Abuja,,,,"155 GRA Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,,,CUST-00590,"[{'sku': 'SKU-0051', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0114', 'qty': 1, 'price': 3500}, {'sku': 'SKU-0154', 'qty': 1, 'price': 4500}]",15.08,USD,1696582078.0,Kaduna,236 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,
ORD-000373,2023-06-01 21:13:35+00:00,user196@shop.ng,+2348015860545,CUST-00188,"[{'sku': 'SKU-0106', 'quantity': 1, 'unit_price': 25200}, {'sku': 'SKU-0158', 'quantity': 3, 'unit_price': 3500}]",35700.0,NGN,PH,,,,,,,,,,,,,,,,"223 Garki Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,user756@example.com,+2348077698729,CUST-00567,"[{'sku': 'SKU-0178', 'qty': 3, 'price': 18200}]",57.17,USD,1690574677.0,Kano,84 Wuse Rd,Kano,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user22@pulse.africa,,CUST-00200,"[{'sku': 'SKU-0018', 'qty': 3, 'price': 19000}]",57000.0,NGN,1674028907.0,Kaduna,84 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user23@pulse.africa,,CUST-00080,"[{'productSku': 'SKU-0035', 'qty': 2, 'price': 9500}, {'productSku': 'SKU-0215', 'qty': 1, 'price': 2700}, {'productSku': 'SKU-0214', 'qty': 1, 'price': 12000}, {'productSku': 'SKU-0045', 'qty': 2, 'price': 9000}]",51700.0,NGN,1694577220.0,Abuja,,,,"56 Alausa Rd, Abuja",,,,,,,,,,,,,
ORD-000377,2023-09-28 14:06:34+00:00,,,,"[{'sku': 'SKU-0164', 'quantity': 3, 'unit_price': 25000}, {'sku': 'SKU-0099', 'quantity': 3, 'unit_price': 3000}, {'sku': 'SKU-0113', 'quantity': 1, 'unit_price': 1500}, {'sku': 'SKU-0012', 'quantity': 2, 'unit_price': 9200}, {'sku': 'SKU-0063', 'quantity': 2, 'unit_price': 25200}]",154300.0,NGN,Lagos,175 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0011', 'qty': 2, 'price': 25000}, {'sku': 'SKU-0208', 'qty': 2, 'price': 7000}]",,,,,,,,,,ORD-000378,2023-11-06 11:52,64000.0,NGN,Abuja,"28 Sabon Gari Rd, Abuja",,user1110@shop.ng,+2348026214033,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0099', 'qty': 1, 'price': 3500}]",,,,,,,,,,ORD-000379,2023-06-06 04:12,3500.0,NGN,Kano,"78 GRA Rd, Kano",CUST-00286,user756@example.com,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0043', 'qty': 2, 'price': 6500}, {'sku': 'SKU-0153', 'qty': 2, 'price': 10000}, {'sku': 'SKU-0173', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0085', 'qty': 1, 'price': 25500}, {'sku': 'SKU-0217', 'qty': 3, 'price': 10000}]",,,,,,,,,,ORD-000380,2023-10-04 17:16,108600.0,NGN,PH,"181 Alausa Rd, PH",,user920@shop.ng,+2348041195619,,,
,,,,,,,,,,,,user1315@example.com,+2348090272292,,"[{'sku': 'SKU-0060', 'qty': 3, 'price': 19000}, {'sku': 'SKU-0193', 'qty': 1, 'price': 6500}, {'sku': 'SKU-0015', 'qty': 1, 'price': 9500}]",73000.0,NGN,1697997035.0,Lagos,114 Sabon Gari Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0192', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0216', 'qty': 3, 'price': 4500}, {'sku': 'SKU-0087', 'qty': 1, 'price': 25200}]",,,,,,,,,,ORD-000382,2023-07-22 06:53,45400.0,NGN,Kaduna,"47 Wuse Rd, Kaduna",CUST-00681,user1408@mail.com,+2348061202173,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0049', 'qty': 1, 'price': 25200}]",,,,,,,,,,ORD-000383,2023-12-04 19:44,28.57,USD,Kaduna,,,user419@mail.com,+2348067208939,80 Garki Rd,Kaduna,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0063', 'qty': 2, 'price': 25500}, {'sku': 'SKU-0147', 'qty': 2, 'price': 6700}, {'sku': 'SKU-0069', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0092', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0042', 'qty': 2, 'price': 13000}]",,,,,,,,,,ORD-000384,2023-06-14 16:07,134400.0,NGN,Abuja,,CUST-00444,user988@example.com,+2348067364292,195 Sabon Gari Rd,Abuja,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0097', 'qty': 2, 'price': 7000}, {'sku': 'SKU-0116', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0143', 'qty': 3, 'price': 3500}]",,,,,,,,,,ORD-000385,2023-08-03 16:57,50500.0,NGN,Abuja,,,user317@mail.com,,187 Sabon Gari Rd,Abuja,NG
ORD-000386,2023-06-03 06:24:06+00:00,user1001@pulse.africa,+2348097363169,CUST-00357,"[{'sku': 'SKU-0125', 'quantity': 2, 'unit_price': 1500}, {'sku': 'SKU-0104', 'quantity': 1, 'unit_price': 25000}, {'sku': 'SKU-0098', 'quantity': 3, 'unit_price': 6700}, {'sku': 'SKU-0049', 'quantity': 2, 'unit_price': 25500}]",99100.0,NGN,Kano,,,,,,,,,,,,,,,,"109 Garki Rd, Kano",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0178', 'qty': 3, 'price': 18200}]",,,,,,,,,,ORD-000387,2023-12-24 20:42,54600.0,NGN,Kano,,CUST-00698,user507@mail.com,,165 Wuse Rd,Kano,NG
,,,,,,,,,,,,user551@mail.com,+2348063414658,CUST-00353,"[{'productSku': 'SKU-0048', 'qty': 2, 'price': 25200}, {'productSku': 'SKU-0212', 'qty': 2, 'price': 12500}, {'productSku': 'SKU-0177', 'qty': 2, 'price': 2500}, {'productSku': 'SKU-0150', 'qty': 2, 'price': 13000}, {'productSku': 'SKU-0192', 'qty': 3, 'price': 6500}]",126400.0,NGN,1702763597.0,Lagos,2 Garki Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0106', 'qty': 3, 'price': 25500}, {'sku': 'SKU-0187', 'qty': 2, 'price': 1700}, {'sku': 'SKU-0045', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0180', 'qty': 1, 'price': 12200}, {'sku': 'SKU-0124', 'qty': 1, 'price': 2500}]",,,,,,,,,,ORD-000389,2023-10-28 11:48,113000.0,NGN,Kaduna,"234 GRA Rd, Kaduna",CUST-00191,user375@mail.com,+2348064867187,,,
,,,,,,,,,,,,,+2348010969945,CUST-00104,"[{'sku': 'SKU-0021', 'qty': 2, 'price': 25000}, {'sku': 'SKU-0070', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0007', 'qty': 3, 'price': 6700}]",74600.0,NGN,1678105468.0,Lagos,203 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0194', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0121', 'qty': 2, 'price': 10000}, {'sku': 'SKU-0086', 'qty': 2, 'price': 4500}, {'sku': 'SKU-0080', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0170', 'qty': 2, 'price': 3500}]",,,,,,,,,,ORD-000391,2023-05-26 21:27,45500.0,NGN,PH,,CUST-00339,user7@shop.ng,+2348063929804,228 Garki Rd,PH,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0179', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0115', 'qty': 3, 'price': 19000}, {'sku': 'SKU-0131', 'qty': 2, 'price': 1700}]",,,,,,,,,,ORD-000392,2023-12-04 11:42,62400.0,NGN,PH,,CUST-00330,,+2348016141035,189 Sabon Gari Rd,PH,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0189', 'qty': 3, 'price': 4000}, {'sku': 'SKU-0089', 'qty': 2, 'price': 19000}, {'sku': 'SKU-0168', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0187', 'qty': 2, 'price': 2000}]",,,,,,,,,,ORD-000393,2023-08-24 15:26,61500.0,NGN,Kaduna,,CUST-00533,user1468@example.com,,78 GRA Rd,Kaduna,NG
ORD-000394,2023-03-07 06:21:57+00:00,user1434@example.com,,,"[{'sku': 'SKU-0123', 'quantity': 3, 'unit_price': 25200}]",75600.0,NGN,Kaduna,8 Garki Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000395,2023-12-17 13:17:38+00:00,user1231@example.com,+2348060601468,CUST-00230,"[{'sku': 'SKU-0056', 'quantity': 3, 'unit_price': 25500}, {'sku': 'SKU-0170', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0170', 'quantity': 1, 'unit_price': 3500}]",85000.0,NGN,Kaduna,191 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user238@pulse.africa,,CUST-00193,"[{'productSku': 'SKU-0057', 'qty': 2, 'price': 1500}, {'productSku': 'SKU-0074', 'qty': 1, 'price': 2500}]",5500.0,NGN,1701258525.0,Kaduna,,,,"98 GRA Rd, Kaduna",,,,,,,,,,,,,
,,,,,,,,,,,,user608@mail.com,+2348071174364,CUST-00149,"[{'sku': 'SKU-0108', 'qty': 2, 'price': 7000}, {'sku': 'SKU-0204', 'qty': 3, 'price': 1700}, {'sku': 'SKU-0133', 'qty': 3, 'price': 9200}, {'sku': 'SKU-0027', 'qty': 2, 'price': 2500}]",51700.0,NGN,1690503055.0,Abuja,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user683@mail.com,+2348038268009,CUST-00061,"[{'productSku': 'SKU-0079', 'qty': 3, 'price': 12000}, {'productSku': 'SKU-0070', 'qty': 3, 'price': 5000}, {'productSku': 'SKU-0161', 'qty': 1, 'price': 13000}]",64000.0,NGN,1673683588.0,PH,240 Garki Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0076', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0005', 'qty': 3, 'price': 19000}, {'sku': 'SKU-0086', 'qty': 2, 'price': 5000}, {'sku': 'SKU-0089', 'qty': 2, 'price': 19000}]",,,,,,,,,,ORD-000399,2023-11-29 17:45,125100.0,NGN,Kaduna,"203 GRA Rd, Kaduna",CUST-00290,user400@shop.ng,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0167', 'qty': 1, 'price': 9200}, {'sku': 'SKU-0113', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0074', 'qty': 1, 'price': 2700}, {'sku': 'SKU-0055', 'qty': 3, 'price': 6700}]",,,,,,,,,,ORD-000400,2023-11-27 00:48,39500.0,NGN,Kano,"110 Garki Rd, Kano",,user1179@example.com,+2348029811269,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0013', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0151', 'qty': 2, 'price': 6700}]",,,,,,,,,,ORD-000401,2023-05-19 02:16,17900.0,NGN,Kaduna,,CUST-00035,,+2348050626311,245 Garki Rd,Kaduna,NG
ORD-000402,2023-10-29 07:26:39+00:00,user1202@shop.ng,+2348022690720,CUST-00522,"[{'sku': 'SKU-0209', 'quantity': 3, 'unit_price': 7500}, {'sku': 'SKU-0070', 'quantity': 3, 'unit_price': 5000}, {'sku': 'SKU-0094', 'quantity': 1, 'unit_price': 6500}, {'sku': 'SKU-0029', 'quantity': 1, 'unit_price': 2500}]",46500.0,NGN,Lagos,47 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1063@example.com,+2348037845315,CUST-00543,"[{'sku': 'SKU-0146', 'qty': 1, 'price': 2500}, {'sku': 'SKU-0083', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0103', 'qty': 3, 'price': 6500}]",28700.0,NGN,1696111140.0,Kaduna,230 Alausa Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0204', 'qty': 2, 'price': 1500}, {'sku': 'SKU-0010', 'qty': 1, 'price': 18200}, {'sku': 'SKU-0167', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0143', 'qty': 2, 'price': 2500}]",,,,,,,,,,ORD-000404,2023-01-03 01:37,35200.0,NGN,PH,,,user1115@mail.com,+2348098336655,,,
,,,,,,,,,,,,user1234@mail.com,+2348047231423,CUST-00221,"[{'productSku': 'SKU-0113', 'qty': 1, 'price': 2500}, {'productSku': 'SKU-0177', 'qty': 2, 'price': 2000}, {'productSku': 'SKU-0155', 'qty': 3, 'price': 9200}, {'productSku': 'SKU-0176', 'qty': 1, 'price': 25000}, {'productSku': 'SKU-0060', 'qty': 1, 'price': 18200}]",77300.0,NGN,1702885193.0,Kano,,,,,,,,,,,,,,,,,
ORD-000406,2023-04-12 05:39:42+00:00,user552@mail.com,+2348085650769,CUST-00073,"[{'sku': 'SKU-0102', 'quantity': 2, 'unit_price': 12000}, {'sku': 'SKU-0065', 'quantity': 3, 'unit_price': 2500}]",35.55,USD,Kaduna,211 GRA Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000407,2023-11-16 01:34:01+00:00,,+2348058696806,CUST-00417,"[{'sku': 'SKU-0201', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0006', 'quantity': 3, 'unit_price': 1700}, {'sku': 'SKU-0019', 'quantity': 2, 'unit_price': 12000}]",44100.0,NGN,Abuja,200 Sabon Gari Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0096', 'qty': 1, 'price': 2500}]",,,,,,,,,,ORD-000408,2023-04-17 06:34,2.84,USD,Lagos,"147 Sabon Gari Rd, Lagos",,user628@shop.ng,,,,
,,,,,,,,,,,,,+2348030869686,,"[{'sku': 'SKU-0081', 'qty': 2, 'price': 12200}, {'sku': 'SKU-0088', 'qty': 3, 'price': 5000}]",39400.0,NGN,1675855308.0,Lagos,37 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user565@shop.ng,+2348040704198,CUST-00480,"[{'productSku': 'SKU-0173', 'qty': 3, 'price': 7500}, {'productSku': 'SKU-0180', 'qty': 2, 'price': 12200}]",46900.0,NGN,1693978974.0,Kano,,,,"220 Alausa Rd, Kano",,,,,,,,,,,,,
ORD-000411,2023-11-25 06:15:36+00:00,user1135@shop.ng,+2348011435415,CUST-00087,"[{'sku': 'SKU-0019', 'quantity': 3, 'unit_price': 12200}]",41.03,USD,Lagos,109 GRA Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0175', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0103', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0212', 'qty': 3, 'price': 12000}, {'sku': 'SKU-0182', 'qty': 2, 'price': 25500}, {'sku': 'SKU-0062', 'qty': 3, 'price': 18000}]",,,,,,,,,,ORD-000412,2023-07-06 06:43,174700.0,NGN,Kaduna,"35 GRA Rd, Kaduna",CUST-00691,user1073@mail.com,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0043', 'qty': 2, 'price': 6500}, {'sku': 'SKU-0086', 'qty': 3, 'price': 4200}, {'sku': 'SKU-0212', 'qty': 3, 'price': 12000}, {'sku': 'SKU-0074', 'qty': 2, 'price': 3500}]",,,,,,,,,,ORD-000413,2023-06-14 04:03,68600.0,NGN,Kaduna,,,user1165@shop.ng,+2348050912220,246 GRA Rd,Kaduna,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0217', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0091', 'qty': 1, 'price': 10000}, {'sku': 'SKU-0084', 'qty': 2, 'price': 3000}, {'sku': 'SKU-0027', 'qty': 1, 'price': 3000}, {'sku': 'SKU-0184', 'qty': 1, 'price': 2500}]",,,,,,,,,,ORD-000414,2023-12-30 06:41,39500.0,NGN,Kaduna,,,user174@mail.com,+2348075419352,,,
ORD-000415,2023-03-29 19:21:37+00:00,user1453@mail.com,,,"[{'sku': 'SKU-0095', 'quantity': 2, 'unit_price': 3000}, {'sku': 'SKU-0109', 'quantity': 1, 'unit_price': 3000}, {'sku': 'SKU-0027', 'quantity': 2, 'unit_price': 3500}, {'sku': 'SKU-0041', 'quantity': 1, 'unit_price': 7000}]",23000.0,NGN,Kaduna,,,,,,,,,,,,,,,,"35 Wuse Rd, Kaduna",,,,,,,,,,,,
ORD-000416,2023-12-16 21:54:29+00:00,user666@shop.ng,+2348062190363,CUST-00699,"[{'sku': 'SKU-0170', 'quantity': 1, 'unit_price': 3500}, {'sku': 'SKU-0170', 'quantity': 2, 'unit_price': 2500}]",8500.0,NGN,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0128', 'qty': 1, 'price': 25200}, {'sku': 'SKU-0013', 'qty': 3, 'price': 4500}, {'sku': 'SKU-0109', 'qty': 3, 'price': 2500}]",,,,,,,,,,ORD-000417,2023-02-18 23:33,46200.0,NGN,Abuja,,,user879@mail.com,+2348078617449,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0170', 'qty': 2, 'price': 2700}, {'sku': 'SKU-0121', 'qty': 3, 'price': 9000}]",,,,,,,,,,ORD-000418,2023-12-02 14:37,32400.0,NGN,Kano,"71 Garki Rd, Kano",CUST-00186,user1211@mail.com,+2348027756443,,,
ORD-000419,2023-01-07 20:36:56+00:00,user982@example.com,+2348096419192,CUST-00228,"[{'sku': 'SKU-0023', 'quantity': 1, 'unit_price': 3500}, {'sku': 'SKU-0104', 'quantity': 3, 'unit_price': 25500}]",80000.0,NGN,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000420,2023-04-19 22:58:15+00:00,user1007@pulse.africa,+2348024969117,CUST-00442,"[{'sku': 'SKU-0063', 'quantity': 2, 'unit_price': 25000}, {'sku': 'SKU-0046', 'quantity': 1, 'unit_price': 6500}, {'sku': 'SKU-0013', 'quantity': 3, 'unit_price': 4500}, {'sku': 'SKU-0054', 'quantity': 2, 'unit_price': 19000}]",108500.0,NGN,Kano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1233@example.com,,CUST-00109,"[{'sku': 'SKU-0092', 'qty': 3, 'price': 12500}, {'sku': 'SKU-0190', 'qty': 3, 'price': 9500}, {'sku': 'SKU-0060', 'qty': 3, 'price': 18500}]",121500.0,NGN,1698383669.0,Abuja,227 Garki Rd,Abuja,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0087', 'qty': 2, 'price': 26000}, {'sku': 'SKU-0194', 'qty': 1, 'price': 2700}, {'sku': 'SKU-0011', 'qty': 1, 'price': 25200}, {'sku': 'SKU-0107', 'qty': 3, 'price': 25500}, {'sku': 'SKU-0194', 'qty': 3, 'price': 3000}]",,,,,,,,,,ORD-000422,2023-01-30 01:55,171.58,USD,PH,,CUST-00121,user139@shop.ng,+2348077628209,43 GRA Rd,PH,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0015', 'qty': 3, 'price': 9200}, {'sku': 'SKU-0189', 'qty': 2, 'price': 5000}, {'sku': 'SKU-0175', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0042', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0143', 'qty': 2, 'price': 3500}]",,,,,,,,,,ORD-000423,2023-04-23 11:47,97600.0,NGN,Lagos,,,,+2348089472028,226 GRA Rd,Lagos,NG
,,,,,,,,,,,,user569@mail.com,+2348016914893,,"[{'sku': 'SKU-0077', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0181', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0043', 'qty': 1, 'price': 6500}]",37500.0,NGN,1696709824.0,PH,64 Garki Rd,PH,NG,,,,,,,,,,,,,,
